date,temp_max_c,temp_min_c,temp_mean_c,precip_mm,wind_max_kmh,solar_rad_mj_m2,humidity_pct,pressure_hpa,month,rained
2010-11-28,28.6,24.7,26.3,0.0,22.0,20.14,77,1009.8,11,0
2010-11-29,29.3,24.9,26.5,0.0,22.3,23.87,75,1011.4,11,0
2010-11-30,28.8,24.6,26.3,0.5,20.2,19.72,71,1011.4,11,0
2010-12-01,27.9,24.6,26.1,3.1,20.2,19.85,74,1011.1,12,1
2010-12-02,28.2,24.4,26.1,1.4,18.4,22.89,74,1011.7,12,1
2010-12-03,28.2,24.0,26.0,0.8,19.3,22.19,71,1011.1,12,0
2010-12-04,28.6,24.1,26.3,0.0,18.8,20.46,72,1010.5,12,0
2010-12-05,28.8,24.7,26.5,0.0,21.6,22.36,75,1010.6,12,0
2010-12-06,29.8,24.6,26.7,0.0,21.6,24.67,75,1010.5,12,0
2010-12-07,28.8,24.9,26.7,0.0,19.6,19.02,75,1009.1,12,0
2010-12-08,29.4,25.0,26.7,0.2,20.1,17.3,77,1008.1,12,0
2010-12-09,31.0,24.9,27.7,0.2,19.8,24.26,73,1006.6,12,0
2010-12-10,29.3,25.6,26.8,0.7,17.9,13.52,77,1009.0,12,0
2010-12-11,29.7,24.8,26.8,0.2,20.3,24.46,78,1009.0,12,0
2010-12-12,28.7,24.2,26.2,1.0,19.3,22.19,79,1007.4,12,1
2010-12-13,28.9,24.6,26.4,0.8,21.1,20.91,77,1006.2,12,0
2010-12-14,29.1,24.7,26.6,0.0,22.3,22.89,74,1007.9,12,0
2010-12-15,28.9,24.8,26.6,0.0,19.6,21.54,72,1010.0,12,0
2010-12-16,29.2,24.8,26.6,0.3,19.5,24.58,71,1010.9,12,0
2010-12-17,27.5,23.6,25.6,3.6,18.8,19.4,80,1010.2,12,1
2010-12-18,28.6,23.5,25.8,2.2,15.0,21.01,76,1009.5,12,1
2010-12-19,27.7,23.9,25.6,1.8,17.8,22.14,80,1010.3,12,1
2010-12-20,29.3,23.9,26.3,1.2,18.9,22.73,78,1012.8,12,1
2010-12-21,28.9,24.9,26.6,0.5,19.3,24.35,75,1012.6,12,0
2010-12-22,28.8,24.8,26.6,0.0,17.4,23.05,71,1011.7,12,0
2010-12-23,29.1,24.8,26.6,0.0,17.2,21.48,71,1009.7,12,0
2010-12-24,29.5,24.3,26.8,0.0,20.2,21.37,75,1009.4,12,0
2010-12-25,29.8,25.2,27.1,0.0,20.9,25.0,74,1010.8,12,0
2010-12-26,29.2,25.1,26.9,0.2,20.2,22.59,73,1010.9,12,0
2010-12-27,29.1,24.2,26.6,1.0,17.6,22.98,70,1010.0,12,1
2010-12-28,28.8,23.8,26.2,0.0,18.1,18.72,76,1008.5,12,0
2010-12-29,30.4,24.6,26.9,0.0,21.6,24.86,73,1008.0,12,0
2010-12-30,30.0,25.0,27.0,0.3,24.1,22.37,77,1007.8,12,0
2010-12-31,29.7,24.6,26.7,1.3,21.3,25.23,74,1008.9,12,1
2011-01-01,28.7,24.8,26.5,1.9,19.8,18.72,75,1009.4,1,1
2011-01-02,29.5,24.8,26.9,0.0,18.2,24.85,72,1008.5,1,0
2011-01-03,29.2,24.9,26.9,0.4,18.9,23.13,76,1009.0,1,0
2011-01-04,29.6,25.4,27.2,0.0,20.2,23.88,74,1009.9,1,0
2011-01-05,28.6,24.8,26.5,3.4,18.8,21.44,77,1011.2,1,1
2011-01-06,28.7,24.3,26.1,1.6,19.2,21.23,78,1010.6,1,1
2011-01-07,28.6,24.5,26.4,1.4,18.2,22.88,73,1010.5,1,1
2011-01-08,29.6,25.1,26.9,0.0,18.7,25.89,70,1010.0,1,0
2011-01-09,27.8,24.2,26.0,2.5,17.2,20.83,77,1009.9,1,1
2011-01-10,29.4,24.2,26.3,3.8,19.8,22.98,77,1009.6,1,1
2011-01-11,29.1,24.0,26.5,1.0,19.1,22.49,79,1010.5,1,1
2011-01-12,30.0,24.7,26.9,1.3,23.1,23.23,79,1011.2,1,1
2011-01-13,29.3,24.5,26.6,1.4,18.5,24.47,77,1011.0,1,1
2011-01-14,29.1,24.7,26.6,0.4,16.6,22.89,70,1009.9,1,0
2011-01-15,29.2,24.1,26.3,0.9,15.6,24.6,75,1009.1,1,0
2011-01-16,29.9,25.0,27.2,0.0,19.4,26.47,71,1009.8,1,0
2011-01-17,28.7,24.7,26.5,3.8,19.7,22.2,78,1010.9,1,1
2011-01-18,29.3,24.9,26.6,0.0,15.9,20.62,71,1010.2,1,0
2011-01-19,29.5,24.6,26.6,0.4,16.7,21.58,76,1008.5,1,0
2011-01-20,28.4,24.0,25.8,3.4,18.9,22.07,83,1007.8,1,1
2011-01-21,27.6,23.6,25.3,5.7,12.1,15.67,84,1008.1,1,1
2011-01-22,26.8,23.5,24.8,13.0,11.6,12.33,87,1008.9,1,1
2011-01-23,27.7,23.2,25.3,4.7,15.4,20.84,84,1010.0,1,1
2011-01-24,28.1,23.2,25.8,1.9,16.1,22.76,80,1009.8,1,1
2011-01-25,28.3,23.3,25.4,5.3,16.5,22.17,83,1010.4,1,1
2011-01-26,28.7,23.8,26.0,3.5,16.1,21.6,82,1011.3,1,1
2011-01-27,27.0,23.7,25.6,5.0,16.3,17.56,84,1011.1,1,1
2011-01-28,27.8,25.0,26.2,1.1,15.0,19.13,76,1011.7,1,1
2011-01-29,28.5,24.2,26.2,2.3,16.9,21.68,79,1013.0,1,1
2011-01-30,27.7,23.8,25.8,3.7,13.0,19.19,84,1013.0,1,1
2011-01-31,29.1,25.0,26.7,0.4,16.8,24.49,79,1011.8,1,0
2011-02-01,28.7,24.4,26.5,1.2,17.4,21.23,80,1011.8,2,1
2011-02-02,29.0,24.3,26.5,2.2,17.7,23.12,78,1012.0,2,1
2011-02-03,28.2,24.4,26.5,3.2,17.7,22.01,78,1011.3,2,1
2011-02-04,28.5,24.7,26.5,1.8,17.1,22.51,77,1010.5,2,1
2011-02-05,28.9,24.3,26.6,1.1,17.1,23.26,75,1010.3,2,1
2011-02-06,28.4,23.9,26.3,1.0,17.1,21.99,79,1011.2,2,1
2011-02-07,29.1,25.2,27.0,0.4,17.1,23.53,73,1011.9,2,0
2011-02-08,29.0,24.2,26.4,3.1,17.4,24.49,79,1012.2,2,1
2011-02-09,29.0,24.4,26.6,1.4,18.3,23.86,78,1011.1,2,1
2011-02-10,28.7,24.5,26.5,2.0,21.3,22.66,81,1010.5,2,1
2011-02-11,28.8,25.2,26.8,0.4,18.2,22.53,75,1011.5,2,0
2011-02-12,28.5,25.0,26.7,2.3,16.9,21.33,75,1011.8,2,1
2011-02-13,27.8,24.2,25.8,1.3,18.1,18.77,84,1011.8,2,1
2011-02-14,28.6,24.3,26.4,0.8,17.1,21.03,81,1011.5,2,0
2011-02-15,29.2,25.0,27.0,0.6,19.2,21.41,74,1010.7,2,0
2011-02-16,28.8,24.9,26.6,1.1,17.4,22.62,76,1011.1,2,1
2011-02-17,28.7,24.4,26.4,1.5,15.0,22.35,77,1011.3,2,1
2011-02-18,27.4,23.8,25.5,2.9,17.3,20.89,83,1010.6,2,1
2011-02-19,27.1,23.4,24.9,19.1,15.6,14.79,87,1010.2,2,1
2011-02-20,28.1,23.4,25.7,4.7,15.8,22.29,84,1011.7,2,1
2011-02-21,28.3,24.2,25.8,6.3,17.6,18.72,86,1012.7,2,1
2011-02-22,28.2,23.6,26.0,2.8,17.9,22.48,85,1011.8,2,1
2011-02-23,28.7,24.6,26.6,1.9,15.3,20.49,81,1009.3,2,1
2011-02-24,30.1,24.7,27.2,0.5,19.4,24.64,77,1008.7,2,0
2011-02-25,29.2,25.0,26.9,1.1,18.4,22.46,81,1009.6,2,1
2011-02-26,29.0,24.3,26.5,1.2,17.1,22.92,82,1009.6,2,1
2011-02-27,28.0,24.2,26.1,1.5,17.5,22.98,83,1009.2,2,1
2011-02-28,28.9,24.8,26.5,0.5,13.5,23.64,74,1009.0,2,0
2011-03-01,29.7,23.7,26.7,0.0,15.6,25.06,74,1009.0,3,0
2011-03-02,29.4,24.9,26.9,3.7,16.3,20.13,78,1009.5,3,1
2011-03-03,30.0,25.1,27.1,1.0,17.0,25.01,76,1009.8,3,1
2011-03-04,29.7,24.1,26.8,0.1,16.6,25.96,80,1009.7,3,0
2011-03-05,27.8,24.2,25.7,4.2,13.0,16.38,85,1010.1,3,1
2011-03-06,28.3,24.1,26.3,1.9,16.6,21.98,82,1009.7,3,1
2011-03-07,29.3,25.0,26.8,2.2,18.2,22.78,80,1009.8,3,1
2011-03-08,28.8,24.6,26.6,0.6,15.8,23.1,83,1010.4,3,0
2011-03-09,29.6,25.2,27.3,0.3,17.3,26.1,77,1009.7,3,0
2011-03-10,29.8,24.9,27.0,0.6,18.9,21.73,81,1009.1,3,0
2011-03-11,29.3,24.8,27.0,1.4,19.8,22.79,80,1009.7,3,1
2011-03-12,29.2,25.4,27.0,1.8,16.6,23.0,78,1009.4,3,1
2011-03-13,29.9,25.3,27.3,0.0,20.8,24.86,74,1008.5,3,0
2011-03-14,30.9,25.5,27.7,0.2,19.7,23.14,73,1009.6,3,0
2011-03-15,30.9,25.2,27.7,0.3,18.8,25.42,76,1011.2,3,0
2011-03-16,30.9,25.0,27.6,0.0,17.8,25.92,77,1011.2,3,0
2011-03-17,31.4,24.8,27.5,0.0,18.8,27.68,76,1010.1,3,0
2011-03-18,30.6,24.6,27.2,0.0,18.2,26.26,73,1010.5,3,0
2011-03-19,30.8,24.0,27.2,0.0,18.3,27.35,69,1010.0,3,0
2011-03-20,30.3,23.9,27.2,0.0,15.8,24.69,74,1009.6,3,0
2011-03-21,30.6,24.3,27.4,0.6,16.9,23.36,76,1008.7,3,0
2011-03-22,28.7,24.5,26.4,2.8,15.8,19.73,84,1009.4,3,1
2011-03-23,29.2,24.3,26.4,3.3,14.9,20.21,84,1010.4,3,1
2011-03-24,30.7,24.7,27.7,0.5,16.9,25.66,74,1011.4,3,0
2011-03-25,29.5,25.1,27.2,0.9,14.7,22.61,78,1010.9,3,0
2011-03-26,29.9,24.6,27.0,2.0,17.1,22.62,79,1010.0,3,1
2011-03-27,29.5,24.7,26.9,2.8,18.4,22.23,82,1010.7,3,1
2011-03-28,30.0,24.8,27.1,0.7,18.3,19.31,79,1012.1,3,0
2011-03-29,30.1,25.4,27.5,0.4,16.6,23.47,76,1012.0,3,0
2011-03-30,30.0,25.2,27.4,1.0,15.0,23.28,78,1011.4,3,1
2011-03-31,29.5,24.8,27.0,1.5,14.8,20.12,81,1011.1,3,1
2011-04-01,30.8,25.4,27.7,0.9,18.3,25.27,75,1010.9,4,0
2011-04-02,30.7,25.4,27.8,0.0,18.2,22.67,78,1010.4,4,0
2011-04-03,30.7,25.1,27.7,0.0,19.9,24.18,76,1010.2,4,0
2011-04-04,30.0,25.3,27.5,1.1,19.0,21.68,78,1010.6,4,1
2011-04-05,29.0,25.7,27.0,1.4,18.3,20.34,81,1011.0,4,1
2011-04-06,29.7,24.4,27.0,2.1,17.3,22.45,79,1011.1,4,1
2011-04-07,29.2,25.0,26.9,2.4,17.4,21.48,80,1011.0,4,1
2011-04-08,26.8,23.9,25.2,14.5,14.6,11.25,88,1011.8,4,1
2011-04-09,27.5,24.1,25.4,11.3,16.9,15.82,87,1012.8,4,1
2011-04-10,26.6,24.1,25.3,13.6,14.3,9.44,89,1012.6,4,1
2011-04-11,27.2,24.2,25.7,7.5,17.9,17.54,86,1011.5,4,1
2011-04-12,28.8,23.8,26.3,4.7,17.1,18.9,80,1010.3,4,1
2011-04-13,28.5,24.9,26.5,2.0,16.8,20.76,80,1010.7,4,1
2011-04-14,28.8,24.5,26.1,4.8,19.5,17.48,83,1010.8,4,1
2011-04-15,27.4,23.6,25.5,2.9,14.7,16.57,87,1010.8,4,1
2011-04-16,27.5,23.9,25.4,3.8,14.6,17.65,88,1010.3,4,1
2011-04-17,28.8,23.7,26.4,3.1,19.5,18.8,83,1010.6,4,1
2011-04-18,26.8,24.1,25.0,20.5,16.2,8.34,89,1012.3,4,1
2011-04-19,27.6,24.2,26.0,4.8,12.2,7.22,81,1012.4,4,1
2011-04-20,28.1,23.5,25.7,5.1,13.8,18.49,86,1011.3,4,1
2011-04-21,27.6,24.0,25.8,6.0,12.3,16.31,85,1011.3,4,1
2011-04-22,28.3,23.5,25.5,3.2,16.6,19.71,86,1010.9,4,1
2011-04-23,27.0,23.7,25.2,5.7,15.9,15.69,88,1011.0,4,1
2011-04-24,27.5,23.8,25.6,5.6,16.1,17.88,85,1011.0,4,1
2011-04-25,27.2,23.4,25.2,5.4,16.2,16.6,86,1011.5,4,1
2011-04-26,27.0,23.2,25.1,4.6,14.7,17.38,86,1012.0,4,1
2011-04-27,28.1,23.7,25.8,4.2,19.2,16.06,83,1011.8,4,1
2011-04-28,25.5,24.0,24.6,24.5,13.6,4.29,93,1010.9,4,1
2011-04-29,25.6,23.7,24.6,84.4,21.8,3.52,92,1010.7,4,1
2011-04-30,27.6,24.0,25.2,16.1,15.9,12.5,89,1010.2,4,1
2011-05-01,25.2,24.0,24.6,64.8,11.1,3.5,92,1010.8,5,1
2011-05-02,28.2,23.5,25.5,13.3,13.4,16.4,88,1011.4,5,1
2011-05-03,27.9,24.3,26.0,11.5,15.2,14.99,86,1012.1,5,1
2011-05-04,27.1,24.6,25.5,20.8,19.9,13.32,90,1012.1,5,1
2011-05-05,27.2,24.1,25.3,11.7,16.1,15.11,90,1012.2,5,1
2011-05-06,28.0,24.3,26.0,3.2,17.9,19.18,82,1012.6,5,1
2011-05-07,28.2,24.0,26.0,3.2,17.7,18.05,78,1012.8,5,1
2011-05-08,26.9,24.0,25.8,3.9,18.5,5.74,80,1012.4,5,1
2011-05-09,27.9,24.9,26.2,2.7,17.5,15.7,78,1011.0,5,1
2011-05-10,25.7,24.5,24.9,13.3,13.1,3.33,89,1011.4,5,1
2011-05-11,27.3,25.1,25.9,1.3,17.6,9.61,78,1012.3,5,1
2011-05-12,27.3,24.4,25.7,0.0,19.0,19.0,72,1011.2,5,0
2011-05-13,27.6,23.7,25.4,0.8,15.9,17.78,77,1010.3,5,0
2011-05-14,26.6,23.4,24.8,6.4,14.0,13.81,86,1011.2,5,1
2011-05-15,26.4,23.4,25.0,3.0,11.5,7.41,85,1010.9,5,1
2011-05-16,27.7,23.2,25.7,3.0,12.3,16.93,82,1010.4,5,1
2011-05-17,27.6,23.7,25.7,4.2,11.4,12.8,84,1011.2,5,1
2011-05-18,28.1,24.1,25.9,2.8,18.4,16.72,82,1011.9,5,1
2011-05-19,27.1,23.6,25.3,7.9,20.6,13.41,85,1013.0,5,1
2011-05-20,26.2,25.2,25.6,2.2,18.9,5.06,78,1014.5,5,1
2011-05-21,26.9,24.6,25.5,0.5,22.5,14.56,74,1015.2,5,0
2011-05-22,25.6,23.5,24.4,15.3,16.4,11.52,86,1013.9,5,1
2011-05-23,27.1,23.2,24.7,9.8,14.8,14.03,88,1013.4,5,1
2011-05-24,25.2,23.3,24.1,10.1,15.6,8.43,91,1014.0,5,1
2011-05-25,26.1,22.9,24.2,11.0,18.1,13.51,90,1015.0,5,1
2011-05-26,27.3,23.6,25.2,1.6,19.6,16.86,81,1014.8,5,1
2011-05-27,26.7,22.6,24.8,1.8,15.0,14.73,81,1014.1,5,1
2011-05-28,27.3,23.3,25.2,1.2,14.3,17.43,82,1013.5,5,1
2011-05-29,26.3,23.8,25.0,6.9,19.3,13.27,85,1013.8,5,1
2011-05-30,26.5,23.6,24.8,12.0,18.7,15.05,88,1014.4,5,1
2011-05-31,26.2,23.1,24.7,6.0,17.5,13.03,89,1013.8,5,1
2011-06-01,27.4,24.3,25.5,2.4,18.6,17.15,80,1012.7,6,1
2011-06-02,27.3,23.2,25.2,3.6,19.7,17.32,83,1013.1,6,1
2011-06-03,27.9,23.9,25.5,0.5,13.4,18.54,78,1013.4,6,0
2011-06-04,26.6,23.5,25.0,0.1,9.3,9.85,79,1014.2,6,0
2011-06-05,27.1,22.1,25.0,0.6,13.8,16.54,83,1013.6,6,0
2011-06-06,26.4,22.9,24.4,5.8,19.7,15.12,84,1015.6,6,1
2011-06-07,25.9,23.0,24.3,8.8,23.9,13.03,83,1016.4,6,1
2011-06-08,26.6,23.1,24.8,0.1,15.0,14.75,74,1015.6,6,0
2011-06-09,27.1,23.2,25.1,0.8,17.1,15.56,79,1015.4,6,0
2011-06-10,26.6,23.1,24.5,8.8,13.0,11.56,88,1015.4,6,1
2011-06-11,26.7,23.2,24.6,2.7,13.2,13.23,88,1015.0,6,1
2011-06-12,26.7,23.0,24.8,3.3,22.9,15.84,80,1015.7,6,1
2011-06-13,26.7,23.4,24.8,0.3,17.4,15.24,72,1015.9,6,0
2011-06-14,26.9,23.1,24.7,0.7,16.9,16.4,74,1014.9,6,0
2011-06-15,26.5,22.8,24.5,2.9,23.7,17.04,80,1014.6,6,1
2011-06-16,26.1,23.6,24.6,5.3,18.6,14.67,83,1014.4,6,1
2011-06-17,25.8,22.9,24.0,11.3,15.1,9.8,90,1014.8,6,1
2011-06-18,26.5,23.2,24.6,6.2,15.2,13.11,88,1014.0,6,1
2011-06-19,26.8,23.4,25.0,1.6,14.4,16.9,81,1013.6,6,1
2011-06-20,26.7,23.2,24.7,1.4,20.0,15.4,80,1014.2,6,1
2011-06-21,25.2,22.9,23.8,22.1,20.0,11.31,90,1014.7,6,1
2011-06-22,25.3,23.2,24.0,21.9,15.6,8.8,91,1015.3,6,1
2011-06-23,25.4,23.1,24.1,5.8,19.7,9.32,87,1014.7,6,1
2011-06-24,26.9,23.0,24.5,0.0,13.4,17.05,76,1013.9,6,0
2011-06-25,26.9,22.0,24.4,0.0,14.5,16.2,79,1014.3,6,0
2011-06-26,25.7,22.4,24.1,2.3,13.2,15.43,83,1014.5,6,1
2011-06-27,27.3,23.0,25.1,0.4,12.6,16.52,79,1013.8,6,0
2011-06-28,27.4,22.3,24.8,1.2,14.2,16.97,82,1014.1,6,1
2011-06-29,26.0,22.8,24.2,24.8,13.8,9.93,89,1014.3,6,1
2011-06-30,26.1,23.1,24.5,5.6,18.2,14.17,82,1014.4,6,1
2011-07-01,26.7,23.5,24.9,1.2,16.8,15.98,71,1014.3,7,1
2011-07-02,25.9,23.1,24.5,5.0,21.5,8.16,79,1014.4,7,1
2011-07-03,26.8,23.1,24.8,0.2,21.4,17.72,74,1014.0,7,0
2011-07-04,25.8,22.4,24.0,2.1,15.5,14.28,85,1014.1,7,1
2011-07-05,25.1,22.6,23.8,9.9,18.3,9.77,88,1015.1,7,1
2011-07-06,24.2,22.8,23.6,22.2,15.5,5.64,90,1015.1,7,1
2011-07-07,26.8,22.6,24.6,4.1,13.7,16.06,86,1013.7,7,1
2011-07-08,26.3,22.2,24.5,2.0,14.1,15.21,86,1014.3,7,1
2011-07-09,26.6,23.5,24.9,1.8,20.1,16.72,80,1016.6,7,1
2011-07-10,25.3,22.2,23.7,7.9,23.3,12.98,88,1017.4,7,1
2011-07-11,24.9,22.2,23.2,20.0,20.4,12.75,91,1016.2,7,1
2011-07-12,23.4,22.2,23.0,69.7,18.9,4.82,92,1015.4,7,1
2011-07-13,25.5,22.3,23.7,7.2,19.9,12.89,84,1015.1,7,1
2011-07-14,25.8,22.2,24.0,2.7,22.2,13.25,73,1014.3,7,1
2011-07-15,25.7,22.2,24.0,4.8,17.9,10.83,79,1014.6,7,1
2011-07-16,23.6,22.5,23.1,29.5,19.4,3.95,91,1015.6,7,1
2011-07-17,25.5,22.4,23.7,8.3,17.8,10.58,77,1015.9,7,1
2011-07-18,26.0,22.3,24.0,2.9,16.1,17.33,73,1015.2,7,1
2011-07-19,25.2,22.4,23.8,4.3,14.3,9.12,76,1016.5,7,1
2011-07-20,25.7,22.9,24.0,0.8,18.2,14.93,69,1016.8,7,0
2011-07-21,26.0,21.9,24.0,0.2,15.2,17.23,75,1016.9,7,0
2011-07-22,25.2,22.3,23.9,2.9,18.5,13.16,80,1017.0,7,1
2011-07-23,25.1,22.2,23.7,3.9,20.5,11.41,77,1017.7,7,1
2011-07-24,24.7,21.4,23.0,8.2,24.2,13.39,86,1018.3,7,1
2011-07-25,24.5,22.3,23.6,2.9,26.9,15.47,79,1017.2,7,1
2011-07-26,25.1,21.9,23.6,2.6,26.3,14.61,72,1016.4,7,1
2011-07-27,26.0,21.8,24.1,0.9,22.5,20.05,74,1014.7,7,0
2011-07-28,25.2,21.2,23.4,7.0,18.3,13.8,84,1013.9,7,1
2011-07-29,26.0,22.1,23.9,2.8,17.1,18.25,79,1012.9,7,1
2011-07-30,24.9,21.9,23.2,74.8,23.7,9.39,92,1013.1,7,1
2011-07-31,24.2,23.0,23.6,75.0,20.8,5.94,92,1013.7,7,1
2011-08-01,26.1,23.1,24.3,1.9,18.8,14.91,79,1013.5,8,1
2011-08-02,26.5,22.2,24.2,0.0,11.5,18.99,75,1013.5,8,0
2011-08-03,26.9,20.3,23.8,0.0,12.8,19.85,81,1014.7,8,0
2011-08-04,28.1,21.8,24.6,0.0,17.3,20.76,81,1015.6,8,0
2011-08-05,26.9,22.8,24.8,0.7,14.8,17.28,82,1017.3,8,0
2011-08-06,26.0,23.2,24.4,2.3,22.0,17.37,81,1018.0,8,1
2011-08-07,26.2,22.8,24.3,2.2,22.4,17.17,78,1017.3,8,1
2011-08-08,26.3,22.5,24.3,1.6,20.5,18.54,76,1016.4,8,1
2011-08-09,26.4,23.2,24.6,0.0,18.4,18.72,69,1016.0,8,0
2011-08-10,26.8,22.2,24.3,0.0,13.1,20.56,70,1014.9,8,0
2011-08-11,26.5,20.6,23.7,0.0,13.9,17.56,73,1015.1,8,0
2011-08-12,26.1,23.0,24.4,0.1,15.2,15.11,65,1016.2,8,0
2011-08-13,26.2,23.1,24.5,0.1,19.7,13.23,69,1015.4,8,0
2011-08-14,26.3,23.1,24.6,0.0,18.8,17.19,70,1015.0,8,0
2011-08-15,26.7,23.0,24.4,0.3,21.4,17.48,67,1015.3,8,0
2011-08-16,25.0,22.3,23.4,3.6,24.7,14.42,80,1016.2,8,1
2011-08-17,26.4,22.0,24.1,4.6,23.1,15.67,72,1015.4,8,1
2011-08-18,26.1,22.3,24.2,1.4,19.1,14.51,71,1014.4,8,1
2011-08-19,25.2,22.0,23.8,5.1,18.2,13.88,79,1013.9,8,1
2011-08-20,25.7,22.7,24.2,2.1,17.9,16.82,74,1014.2,8,1
2011-08-21,25.9,22.2,24.1,4.0,16.1,15.81,81,1015.3,8,1
2011-08-22,24.8,22.2,23.4,10.8,15.9,13.4,87,1015.8,8,1
2011-08-23,26.1,22.3,23.6,7.7,17.1,16.13,86,1016.7,8,1
2011-08-24,26.1,21.9,24.0,1.7,17.4,18.56,79,1017.3,8,1
2011-08-25,25.4,22.3,23.8,6.2,19.6,13.5,82,1017.8,8,1
2011-08-26,25.4,22.7,24.0,3.1,20.3,18.7,81,1018.1,8,1
2011-08-27,25.3,21.7,23.5,3.3,14.4,17.53,85,1017.7,8,1
2011-08-28,26.6,22.4,24.1,3.2,18.8,20.47,80,1017.6,8,1
2011-08-29,25.8,22.1,23.9,7.8,19.9,15.58,82,1016.9,8,1
2011-08-30,26.3,23.0,24.5,0.4,20.1,18.69,72,1016.8,8,0
2011-08-31,25.7,22.4,24.1,2.6,17.1,16.88,79,1017.5,8,1
2011-09-01,26.5,23.0,24.6,0.0,15.5,17.56,71,1017.4,9,0
2011-09-02,26.4,22.6,24.3,2.1,18.8,19.36,77,1017.2,9,1
2011-09-03,24.7,22.5,23.5,7.5,21.5,15.52,84,1017.5,9,1
2011-09-04,25.1,21.4,23.1,4.1,22.2,17.06,83,1017.9,9,1
2011-09-05,25.2,22.1,23.4,3.5,25.7,17.13,73,1017.1,9,1
2011-09-06,25.8,22.0,23.9,0.0,16.8,17.28,64,1016.9,9,0
2011-09-07,25.3,22.3,23.9,0.6,19.5,12.41,69,1017.0,9,0
2011-09-08,25.9,22.9,24.2,0.1,19.5,15.1,67,1016.1,9,0
2011-09-09,26.1,22.8,24.4,0.0,17.2,17.23,63,1015.1,9,0
2011-09-10,26.6,23.2,24.6,1.6,17.4,18.24,74,1015.8,9,1
2011-09-11,26.7,22.8,24.5,2.5,19.3,20.98,79,1017.5,9,1
2011-09-12,25.9,22.7,24.3,1.2,19.8,17.18,72,1017.3,9,1
2011-09-13,26.5,23.0,24.3,0.0,19.2,16.7,69,1016.9,9,0
2011-09-14,26.5,22.4,24.3,1.0,16.1,18.79,78,1016.6,9,1
2011-09-15,25.5,22.4,23.6,4.3,20.4,17.46,87,1017.4,9,1
2011-09-16,25.1,21.8,23.1,5.7,22.6,18.17,87,1017.4,9,1
2011-09-17,26.5,21.3,23.9,3.6,21.9,24.04,75,1016.8,9,1
2011-09-18,24.6,20.9,22.6,11.6,24.1,15.83,86,1017.1,9,1
2011-09-19,25.3,21.8,23.2,2.1,23.5,18.12,71,1016.9,9,1
2011-09-20,24.7,21.7,23.2,1.6,23.1,15.56,66,1016.8,9,1
2011-09-21,25.6,22.3,23.9,0.0,17.2,16.87,66,1016.3,9,0
2011-09-22,26.7,22.8,24.6,0.0,16.1,18.89,71,1016.2,9,0
2011-09-23,26.2,23.0,24.4,4.6,23.4,17.9,82,1015.7,9,1
2011-09-24,26.5,22.9,24.5,1.7,17.1,20.22,79,1014.9,9,1
2011-09-25,27.2,21.5,24.5,0.0,18.0,20.83,78,1015.7,9,0
2011-09-26,26.1,23.1,24.3,3.2,20.6,17.95,81,1017.2,9,1
2011-09-27,26.7,22.8,24.4,3.6,17.1,20.28,79,1016.4,9,1
2011-09-28,26.3,22.1,24.3,3.6,17.7,18.4,82,1016.0,9,1
2011-09-29,26.5,23.3,24.6,0.0,18.5,19.57,78,1016.0,9,0
2011-09-30,26.4,23.1,24.7,0.2,18.2,19.36,76,1015.2,9,0
2011-10-01,26.2,22.9,24.7,1.7,20.6,19.93,76,1014.4,10,1
2011-10-02,26.7,23.4,24.8,0.4,20.3,20.83,72,1013.5,10,0
2011-10-03,27.9,22.7,25.1,0.6,21.1,23.78,78,1013.4,10,0
2011-10-04,27.6,23.7,25.4,0.9,19.5,21.6,78,1014.7,10,0
2011-10-05,27.3,23.0,24.9,2.6,19.7,22.26,83,1015.4,10,1
2011-10-06,26.8,23.2,24.6,3.7,19.7,20.43,80,1015.0,10,1
2011-10-07,26.7,23.0,24.7,1.2,18.9,21.27,72,1014.8,10,1
2011-10-08,25.9,22.9,24.3,0.4,17.1,16.54,74,1013.8,10,0
2011-10-09,26.6,22.7,24.6,0.8,15.6,18.18,78,1012.7,10,0
2011-10-10,27.1,23.1,25.0,0.7,17.4,19.75,79,1011.8,10,0
2011-10-11,27.6,23.6,25.3,1.1,17.1,20.31,78,1012.1,10,1
2011-10-12,27.4,23.5,25.1,1.2,18.6,19.68,80,1011.7,10,1
2011-10-13,27.1,23.6,25.0,2.2,17.1,19.85,78,1011.5,10,1
2011-10-14,25.7,23.0,24.2,4.6,18.4,16.01,85,1010.8,10,1
2011-10-15,26.4,22.5,24.4,2.1,15.0,17.38,85,1010.2,10,1
2011-10-16,27.6,23.4,25.3,0.7,21.0,23.0,81,1009.8,10,0
2011-10-17,27.9,23.3,25.6,0.0,21.0,18.67,80,1008.7,10,0
2011-10-18,29.1,24.2,26.2,0.0,21.5,20.35,78,1008.1,10,0
2011-10-19,28.1,24.5,25.9,0.7,15.3,17.34,81,1010.8,10,0
2011-10-20,27.4,24.2,25.6,1.9,18.4,21.88,81,1011.2,10,1
2011-10-21,27.8,23.1,25.2,0.6,17.3,23.84,80,1012.3,10,0
2011-10-22,27.8,23.2,25.2,2.8,17.9,25.65,81,1013.6,10,1
2011-10-23,27.2,23.0,25.0,1.8,16.5,18.18,84,1014.9,10,1
2011-10-24,27.3,23.2,25.2,1.7,19.4,21.48,78,1013.8,10,1
